OBJECTID;COD_EMPRES;COD_FUNDO;NOM_FUNDO;COD_EMP_PR;COD_EMP__1;COD_FUN_OP;COD_SUBGER;DSC_SUBGER;COD_Z_ADM_;DSC_Z_ADM_;NOM_Z_ADM_;COD_S_ADM_;DSC_S_ADM_;NOM_S_ADM_;COD_Z_PROD;DSC_Z_PROD;NOM_Z_PROD;COD_TIPO_P;DSC_TIPO_P;COD_REGION;NOM_REGION;COD_PROVIN;NOM_PROVIN;COD_COMUNA;NOM_COMUNA;N_ID_COMPL;DSC_COMPLE;N_ID_RESTR;C_DSC_REST;N_ID_BARRI;C_NOM_BARR;C_SIMBOLOG;F_LATITUD;F_LONGITUD;SUP_ACTUAL;FECHA_CART;ID_FUNDO;SHAPE_Leng;SHAPE_Area;Area;Barrio;NCR;COD_NCR;JefeSector
2581;90;1133;PARCELAS LA COSECHA;90;90;53;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;3;RENAICO;CLAUDIA ALEJANDRA ALARCON LANDEROS;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.71324100000;-72.54072400000;89.32000000000;;522;4894.51192531000;891756.22330000000;Collipulli;Totoras;Medio;3;LUIS FUENTES
2598;90;1151;SANTA EMILIA LOTES 1A-2A Y 1B Y 2B;90;90;52;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.78253100000;-72.47389600000;53.72000000000;;539;3615.37000769000;536490.42780000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
2600;90;1153;PARCELAS 8 Y 11 EL EDEN;90;90;61;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;2;TOTORAS;AREVALO PAZ CLAUDIA ALEJANDRA;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.88935300000;-72.48069500000;96.86000000000;;541;6303.62444712000;967436.39330000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
2707;90;9870;VENECIA (V);90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;3;RENAICO;CLAUDIA ALEJANDRA ALARCON LANDEROS;3;MULCHEN;CLAUDIO ZAPATA GUZMAN;2;VUELO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.66515000000;-72.53151300000;127.83000000000;;14361;8415.16391475000;2159482.16510000000;Collipulli;Totoras;Medio;3;LUIS FUENTES
2771;90;1096;SANTA RITA LOTE B;90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.78081300000;-72.62844700000;238.64000000000;;7541;13773.30222260000;4029797.74365000000;Collipulli;Totoras;Medio;3;LUIS FUENTES
2848;90;2403;HIJUELA 4 LOTE B;90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;3;RENAICO;CLAUDIA ALEJANDRA ALARCON LANDEROS;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.73047200000;-72.49314600000;47.31000000000;;8840;5680.64441308000;672264.49935000000;Collipulli;Totoras;Medio;3;LUIS FUENTES
2946;90;2441;COLHUE LOTE A1 Y A2;90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;3;RENAICO;CLAUDIA ALEJANDRA ALARCON LANDEROS;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.73279800000;-72.49842900000;178.31000000000;;11200;10743.56139240000;2031680.97255000000;Collipulli;Totoras;Medio;3;LUIS FUENTES
2957;90;800;SANTA ELISA II;90;90;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.77642400000;-72.49157900000;101.54000000000;;11480;7889.90245229000;1015045.21255000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
2973;90;9501;PLANTA PACIFICO;7;7;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.78059900000;-72.48345400000;280.28000000000;;11741;14713.07305080000;2801432.50685000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
2976;90;9503;PLANTA CONTRACHAPADO (PLYWOOD);92;92;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.79770900000;-72.47857000000;48.81000000000;;11780;3257.51358015000;487625.10340000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3006;90;2445;SANTA MARINA LOTE B 2;90;82;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.82779700000;-72.52458000000;211.23000000000;;12360;11648.79925930000;2384999.85765000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3053;90;3318;LOS ALPES LOTE 2;90;83;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;2;TOTORAS;AREVALO PAZ CLAUDIA ALEJANDRA;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.84851200000;-72.59441500000;606.82000000000;;12740;12846.89649310000;7918856.02165000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3054;90;3319;UNIDAD CAMPESINA PC-3 LT-B;90;83;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;2;TOTORAS;AREVALO PAZ CLAUDIA ALEJANDRA;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.86281600000;-72.57366100000;78.89000000000;;12741;6161.76541454000;1429408.71820000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3064;90;3323;CHUMPIRRO LT-E2;90;83;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;2;TOTORAS;AREVALO PAZ CLAUDIA ALEJANDRA;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.79124100000;-72.57466200000;49.39000000000;;12766;9026.28276371000;1764190.78915000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3110;90;3260;LAS VI├æAS LT-A2;90;83;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;3;RENAICO;CLAUDIA ALEJANDRA ALARCON LANDEROS;4;COLLIPULLI - VICTORIA;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;476;RENAICO;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.75118100000;-72.52279600000;323.72000000000;;12925;17179.41579120000;6128885.76700000000;Collipulli;Totoras;Medio;3;LUIS FUENTES
3160;90;9524;LOTE G2 LA VERTIENTE;7;7;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.79482500000;-72.49944200000;0.70000000000;;13420;772.38412598800;7132.19840004000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3161;90;9525;CASA MININCO;7;7;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.79784300000;-72.47331300000;0.15000000000;;13440;170.34880936300;1496.31405000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
3173;90;9849;MELICO;90;82;0;2;CENTRO;7;COLLIPULLI;ALARCON GONZALEZ RODRIGO EDUARDO;1;MININCO;CONSTANZO VARGAS GONZALO ANDRES;4;COLLIPULLI - VICTORIA;CARLOS RATTI;2;VUELO;9;ARAUCANIA;1;MALLECO;477;COLLIPULLI;2;MEDIO;2;APOYO PRIVADO;8;COLLIPULLI;#70AD47;-37.80048900000;-72.44576400000;32.95000000000;;13561;5983.69881394000;1000439.88370000000;Collipulli;Totoras;Medio;3;CARLOS VERA ROJAS
450;90;7100;SITIOS A Y B EX-ESTACION PELECO;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;1;SUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.87397500000;-73.37814000000;1.20000000000;;1486;1024.99750054000;11903.05600000000;Lanalhue;Tranguilvoro;Bajo;4;LUIS FUENTES
459;90;7113;LANALHUE;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.94170900000;-73.35191900000;2747.03000000000;;1495;43004.79858770000;27464981.61810000000;Lanalhue;Tranguilvoro;Bajo;4;LUIS FUENTES
460;90;7114;LAUTARO;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-38.04134600000;-73.37959500000;496.40000000000;;1496;28441.57984390000;4963680.60445000000;Lanalhue;Tranguilvoro;Bajo;4;LUIS FUENTES
471;90;7126;TRANGUILVORO;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.98520900000;-73.34619100000;1569.66000000000;;1507;28450.45829840000;15700105.93930000000;Lanalhue;Tranguilvoro;Bajo;4;LUIS FUENTES
2104;90;8987;MIRAMAR;90;90;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;469;CANETE;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-38.00322200000;-73.31406300000;127.97000000000;;2441;4700.91122547000;1279622.76980000000;Lanalhue;Tranguilvoro;Bajo;4;LUIS FUENTES
2878;90;2418;LA VEGA (USUFRUCTO);90;82;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;2;LANALHUE;HERRERA VERGARA GUSTAVO;6;ANGOL - PASTENE;CARLOS RATTI;4;USUFRUCTO;8;BIOBIO;4;ARAUCO;470;CONTULMO;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#FF0000;-37.94835200000;-73.29938700000;121.88000000000;;9640;7030.24050253000;2287648.55440000000;Lanalhue;Tranguilvoro;Bajo;4;LUIS FUENTES
132;90;5181;SAN BERNARDO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.50831000000;-73.03805200000;160.09000000000;01-09-2025;1295;5368.98363419000;1600745.00605000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
133;90;5182;MAIPO 1;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.50147800000;-73.02411800000;167.49000000000;;1296;5534.52014413000;1675239.12485000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
137;90;5187;EL CANTARO;90;90;84;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;449;NACIMIENTO;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.49315600000;-73.01655900000;144.10000000000;01-09-2025;1301;6841.26483238000;1440366.03315000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
138;90;5188;EL AVELLANO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.48974900000;-73.03494900000;91.25000000000;;1302;5000.59312367000;912600.41755000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
140;90;5190;LOS HUAPES;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.58876000000;-73.07878700000;260.45000000000;;1304;7442.36671423000;2603883.69045000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
316;90;5400;LAS PINAS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.52245400000;-73.06657500000;85.75000000000;;1379;4498.93865997000;857325.65710000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
317;90;5401;MAIPO 3;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.51894300000;-73.05231800000;120.32000000000;;1380;5630.47188750000;1202783.66305000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
319;90;5403;SAN HORACIO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.60329300000;-73.07220600000;544.18000000000;;1382;12621.47107050000;5441091.40815000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
348;90;5438;MAIPO 4;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.53010100000;-73.04348700000;117.20000000000;;1414;8998.84948206000;1173077.28750000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
356;90;5446;SAN FRANCISCO IV;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.52689900000;-73.03204200000;293.79000000000;;1422;15431.51271050000;2937741.51355000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
621;90;1501;LA YUNTA;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.32806600000;-73.04921000000;34.85000000000;;872;4218.46321758000;348624.97310000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
622;90;1502;LA PUNTILLA;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.34229300000;-73.03545500000;18.43000000000;;873;1800.01333508000;184371.15170000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
624;90;1504;PIEDRA SANTA II;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.33849600000;-73.06091800000;33.97000000000;;875;3995.03790442000;339988.19245000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
625;90;1505;PIEDRA SANTA I;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.33005200000;-73.05497700000;22.19000000000;;876;4373.48663996000;222603.07005000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
628;90;1510;LA ESQUINA;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.55284900000;-73.14201600000;118.67000000000;;881;5358.41753107000;1185642.14090000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
631;90;1514;LOTE A-1 PARCELA 11 TRON;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.55144600000;-73.22452900000;94.61000000000;;885;6576.35889929000;946406.39545000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
702;90;1531;HIJUELA EL CALABOZO;90;90;84;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;449;NACIMIENTO;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.48731600000;-73.01321200000;46.28000000000;;902;3052.89254210000;462635.01550000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
712;90;1542;LAS LAGUNAS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57210800000;-73.05146600000;220.82000000000;;913;6841.53928402000;2206641.89080000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
714;90;1544;LA SIRENA II PARTE B;90;90;68;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57515800000;-73.03565900000;56.06000000000;;915;3573.76233560000;560199.73100000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
739;90;1598;HIJUELA 8 MAIPO LOTE-A;90;90;84;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;2;BIOBIO;449;NACIMIENTO;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.52310600000;-73.01834500000;0.80000000000;;941;1820.64412632000;8346.86479984000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2272;90;503;LA LEONERA;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57813300000;-73.06880600000;309.75000000000;;247;10234.36861140000;3097974.66055000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2278;90;509;HUAPE;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.55162000000;-73.05256300000;368.84000000000;;253;15105.46742360000;3688845.69280000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2279;90;510;SANTA CLARA;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56578700000;-73.06858500000;163.08000000000;;254;6686.68612517000;1631729.92470000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
